ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,NewSampleID,EmptySampleID
HUD983,SI,SI-13,54.78333333,-53,2010-11-27,27,11,2010,0:15:00,Fall,T1635,,1000,0.092,0.467,0.184,0.934,,20983,20983104,363927,
HUD983,S27,S27-01,47.55,-52.59,2010-12-01,1,12,2010,15:45:00,Fall,T1637,,166,0.091,0.346,0.182,0.692,,20983,20983104,363937,
HUD983,BB,BB-01,48.73333333,-52.96666667,2010-12-02,2,12,2010,4:14:00,Fall,T1638,,99,0.041,0.084,0.082,0.168,,20983,20983104,,
HUD983,BB,BB-03,48.83333333,-52.65,2010-12-02,2,12,2010,10:20:00,Fall,T1639,,251,0.112,1.843,0.224,3.686,,20983,20983104,363954,
HUD983,BB,BB-04,48.91666667,-52.4,2010-12-02,2,12,2010,12:08:00,Fall,T1640,,350,0.186,3.086,0.372,6.172,,20983,20983104,363964,
HUD983,BB,BB-06,49.1,-51.82833333,2010-12-02,2,12,2010,17:25:00,Fall,T1641,,290,0.253,2.796,0.506,5.592,,20983,20983104,363975,
HUD983,BB,BB-08,49.28,-51.27833333,2010-12-02,2,12,2010,21:55:00,Fall,T1642,,320,0.141,2.9,0.282,5.8,,20983,20983104,363985,
HUD983,BB,BB-10,49.51666667,-50.53333333,2010-12-03,3,12,2010,2:45:00,Fall,T1643,,329,0.162,2.195,0.324,4.39,,20983,20983104,363995,
HUD983,BB,BB-11,49.68333333,-50.01666667,2010-12-03,3,12,2010,5:25:00,Fall,T1644,,596,0.074,1.818,0.148,3.636,,20983,20983104,364005,
HUD983,BB,BB-12,49.85,-49.5,2010-12-03,3,12,2010,10:48:00,Fall,T1645,,1337,0.145,2.087,0.29,4.174,,20983,20983104,364015,
HUD983,BB,BB-13,50,-49,2010-12-03,3,12,2010,14:10:00,Fall,T1646,,1818,0.187,1.244,0.374,2.488,,20983,20983104,364025,
HUD983,FC,FC-20,47,-46.48,2010-12-04,4,12,2010,12:47:00,Fall,T1647,,343,0.026,0.102,0.052,0.204,,20983,20983104,364035,
HUD983,FC,FC-18,47,-46.83,2010-12-04,4,12,2010,17:49:00,Fall,T1648,,1000,0.123,1.528,0.246,3.056,,20983,20983104,364045,
HUD983,FC,FC-17,47,-47.02,2010-12-04,4,12,2010,19:30:00,Fall,T1649,,1000,0.18,2.105,0.36,4.21,,20983,20983104,364055,
HUD983,FC,FC-15,47,-47.25,2010-12-05,5,12,2010,1:50:00,Fall,T1650,,493,0.161,2.61,0.322,5.22,,20983,20983104,,
HUD983,FC,FC-14,47,-47.5,2010-12-05,5,12,2010,2:25:00,Fall,T1651,,211,0.211,1.354,0.422,2.708,,20983,20983104,364103,
HUD983,FC,FC-12,47,-48.12,2010-12-05,5,12,2010,6:43:00,Fall,T1652,,126,0.091,0.425,0.182,0.85,,20983,20983104,364084,
HUD983,FC,FC-10,47,-49.12,2010-12-05,5,12,2010,11:10:00,Fall,T1653,,73,0.061,0.144,0.122,0.288,,20983,20983104,364093,
HUD983,FC,FC-09,47,-50,2010-12-05,5,12,2010,14:18:00,Fall,T1654,,72,0.035,0.219,0.07,0.438,,20983,20983104,364101,
HUD983,FC,FC-07,47,-51,2010-12-05,5,12,2010,19:20:00,Fall,T1655,,95,0.164,0.135,0.328,0.27,,20983,20983104,364108,
HUD983,FC,FC-05,47,-52.03,2010-12-05,5,12,2010,23:50:00,Fall,T1656,,127,0.051,0.066,0.102,0.132,,20983,20983104,364116,
HUD983,FC,FC-04,47,-52.32,2010-12-06,6,12,2010,1:30:00,Fall,T1657,,120,0.128,0.369,0.256,0.738,,20983,20983104,364125,
HUD983,FC,FC-03,47,-52.58,2010-12-06,6,12,2010,3:58:00,Fall,T1658,,148,0.136,0.414,0.272,0.828,,20983,20983104,364134,
HUD983,FC,FC-02,47,-52.71,2010-12-06,6,12,2010,5:50:00,Fall,T1659,,180,0.104,0.399,0.208,0.798,,20983,20983104,,
HUD983,FC,FC-01,47,-52.83,2010-12-06,6,12,2010,7:40:00,Fall,T1660,,90,0.064,0.129,0.128,0.258,,20983,20983104,364153,
HUD983,SEGB,SEGB-01,46.58333333,-52.93333333,2010-12-06,6,12,2010,11:03:00,Fall,T1661,,50,0.064,0.035,0.128,0.07,,20983,20983104,364161,
HUD983,SEGB,SEGB-02,46.5,-52.85,2010-12-06,6,12,2010,12:14:00,Fall,T1662,,170,0.13,0.677,0.26,1.354,,20983,20983104,364166,
HUD983,SEGB,SEGB-03,46.35,-52.73333333,2010-12-06,6,12,2010,15:41:00,Fall,T1663,,160,0.039,0.046,0.078,0.092,,20983,20983104,364176,
HUD983,SEGB,SEGB-05,46.07,-52.5,2010-12-06,6,12,2010,20:30:00,Fall,T1664,,90,0.103,0.17,0.206,0.34,,20983,20983104,364186,
HUD983,SEGB,SEGB-07,45.45833333,-52,2010-12-07,7,12,2010,5:19:00,Fall,T1665,,68,0.027,0.03,0.054,0.06,,20983,20983104,364208,
HUD983,SEGB,SEGB-08,45.095,-51.7,2010-12-07,7,12,2010,8:41:00,Fall,T1666,,61,0.014,0.099,0.028,0.198,,20983,20983104,364200,
HUD983,SEGB,SEGB-09,44.725,-51.395,2010-12-07,7,12,2010,12:00:00,Fall,T1667,,64,0.039,0.09,0.078,0.18,,20983,20983104,364207,
HUD983,SEGB,SEGB-10,44.36333333,-51.10333333,2010-12-07,7,12,2010,15:48:00,Fall,T1668,,60,0.037,0.029,0.074,0.058,,20983,20983104,364215,
HUD983,SEGB,SEGB-11,44,-50.80833333,2010-12-07,7,12,2010,19:24:00,Fall,T1669,,60,0.066,0.265,0.132,0.53,,20983,20983104,364222,
HUD983,SEGB,SEGB-12,43.63333333,-50.51666667,2010-12-07,7,12,2010,22:15:00,Fall,T1670,,60,0.092,0.095,0.184,0.19,,20983,20983104,364229,
HUD983,SEGB,SEGB-13,43.2,-50.16666667,2010-12-08,8,12,2010,2:50:00,Fall,T1671,,59,0.014,0.047,0.028,0.094,,20983,20983104,364243,
HUD983,SEGB,SEGB-15,42.85,-49.88666667,2010-12-08,8,12,2010,7:33:00,Fall,T1672,,388,0.166,1.086,0.332,2.172,,20983,20983104,364238,
HUD983,SEGB,SEGB-16,42.775,-49.82833333,2010-12-08,8,12,2010,9:01:00,Fall,T1673,,1000,0.129,2.273,0.258,4.546,,20983,20983104,364251,
HUD983,SEGB,SEGB-17,42.58833333,-49.68333333,2010-12-08,8,12,2010,15:49:00,Fall,T1674,,1000,0.052,0.43,0.104,0.86,,20983,20983104,364263,
NED947,S27,S27-01,47.54666667,-52.58666667,2010-12-10,10,12,2010,nan,Fall,T0605,,166,0.088,0.194,0.176,0.388,,,,,
HUD983,S27,S27-01,47.55,-52.59,2010-12-11,11,12,2010,6:02:00,Fall,T1676,,165,0.056,0.2,0.112,0.4,,20983,20983104,364283,
TEL979,S27,S27-01,47.55,-52.59,2010-12-13,13,12,2010,nan,Fall,T0603,,165,0.112,0.284,0.224,0.568,,39979,39979061,366925,
TEL980,S27,S27-01,47.54666667,-52.58666667,2010-12-15,15,12,2010,nan,Fall,T0606,,165,0.135,0.277,0.27,0.554,,,,,
TEL091,S27,S27-01,47.54666667,-52.58666667,2011-04-26,26,4,2011,23:15:00,Spring,T1677,,165,0.298,0.319,0.596,0.638,,39091,39091031,364293,
TEL091,SEGB,SEGB-01,46.58,-52.93,2011-04-27,27,4,2011,8:37:00,Spring,T1678,,42,0.113,0.172,0.226,0.344,,39091,39091031,364303,
TEL091,SEGB,SEGB-02,46.5,-52.85,2011-04-27,27,4,2011,10:05:00,Spring,T1679,,166,0.203,1.006,0.406,2.012,,39091,39091031,364308,
TEL091,SEGB,SEGB-03,46.35,-52.73,2011-04-27,27,4,2011,12:00:00,Spring,T1680,,158,0.182,1.193,0.364,2.386,,39091,39091031,364318,
TEL091,SEGB,SEGB-05,46.07,-52.5,2011-04-27,27,4,2011,14:59:00,Spring,T1681,,77,0.208,0.287,0.416,0.574,,39091,39091031,364328,
TEL091,SEGB,SEGB-07,45.46,-52,2011-04-27,27,4,2011,19:30:00,Spring,T1682,,70,0.222,0.153,0.444,0.306,,39091,39091031,364336,
TEL091,SEGB,SEGB-08,45.1,-51.7,2011-04-27,27,4,2011,22:15:00,Spring,T1683,,60,0.07,0.131,0.14,0.262,,39091,39091031,,
TEL091,SEGB,SEGB-09,44.73,-51.4,2011-04-28,28,4,2011,1:00:00,Spring,T1684,,60,0.15,0.251,0.3,0.502,,39091,39091031,364350,
TEL091,SEGB,SEGB-10,44.36,-51.1,2011-04-28,28,4,2011,4:10:00,Spring,T1685,,60,0.169,0.163,0.338,0.326,,39091,39091031,364357,
TEL091,SEGB,SEGB-11,44,-50.81,2011-04-28,28,4,2011,7:30:00,Spring,T1686,,60,0.056,0.074,0.112,0.148,,39091,39091031,364364,
TEL091,SEGB,SEGB-12,43.63,-50.52,2011-04-28,28,4,2011,10:35:00,Spring,T1687,,15,0.209,0.036,0.418,0.072,,39091,39091031,364371,
TEL091,SEGB,SEGB-13,43.2,-50.17,2011-04-28,28,4,2011,13:34:00,Spring,T1688,,55,0.127,0.064,0.254,0.128,,39091,39091031,364378,
TEL091,SEGB,SEGB-15,42.85,-49.89,2011-04-28,28,4,2011,17:25:00,Spring,T1689,,390,0.194,2.112,0.388,4.224,,39091,39091031,364385,
TEL091,SEGB,SEGB-16,42.78,-49.83,2011-04-28,28,4,2011,20:05:00,Spring,T1690,,1000,0.081,2.653,0.162,5.306,,39091,39091031,,
TEL091,SEGB,SEGB-17,42.59,-49.68,2011-04-28,28,4,2011,1:16:00,Spring,T1691,,1000,0.228,1.496,0.456,2.992,,39091,39091031,364405,
TEL091,FC,FC-33,47,-43.4,2011-04-30,30,4,2011,11:33:00,Spring,T1692,,1000,0.087,1.4,0.174,2.8,,39091,39091031,364415,
TEL091,FC,FC-31,47,-43.83,2011-04-30,30,4,2011,15:15:00,Spring,T1693,,535,0.057,0.573,0.114,1.146,,39091,39091031,364425,
TEL091,FC,FC-29,47,-44.23,2011-04-30,30,4,2011,18:40:00,Spring,T1694,,260,0.041,0.646,0.082,1.292,,39091,39091031,364435,
TEL091,FC,FC-26,47,-44.77,2011-04-30,30,4,2011,21:50:00,Spring,T1695,,140,0.021,1.158,0.042,2.316,,39091,39091031,364445,
TEL091,FC,FC-24,47,-45.21,2011-05-01,1,5,2011,0:29:00,Spring,T1696,,153,0.032,0.452,0.064,0.904,,39091,39091031,,
TEL091,FC,FC-21,47,-46.02,2011-05-01,1,5,2011,5:17:00,Spring,T1697,,290,0.032,0.452,0.064,0.904,,39091,39091031,364464,
TEL091,FC,FC-20,47,-46.48,2011-05-01,1,5,2011,8:35:00,Spring,T1698,,337,0.098,1.658,0.196,3.316,,39091,39091031,364474,
TEL091,FC,FC-18,47,-46.83,2011-05-01,1,5,2011,12:35:00,Spring,T1699,,1000,0.115,1.994,0.23,3.988,,39091,39091031,364484,
TEL091,S27,S27-01,47.54666667,-52.58666667,2011-05-02,2,5,2011,12:40:00,Spring,T1700,,164,0.211,0.807,0.422,1.614,,39091,39091031,364494,
TEL092,S27,S27-01,47.54666667,-52.58666667,2011-05-06,6,5,2011,23:03:00,Spring,T0610,,165,0.175,0.898,0.35,1.796,,39092,39092082,,
TEL092,BB,BB-02,48.8,-52.75,2011-05-09,9,5,2011,0:03:00,Spring,T1701,,175,0.223,1.431,0.446,2.862,,39092,39092082,,
TEL092,BB,BB-04,48.92,-52.4,2011-05-09,9,5,2011,3:25:00,Spring,T1702,,330,0.192,1.105,0.384,2.21,,39092,39092082,,
TEL092,BB,BB-06,49.1,-51.83,2011-05-09,9,5,2011,7:45:00,Spring,T1703,,280,0.18,0.566,0.36,1.132,,39092,39092082,,
TEL092,BB,BB-08,49.28,-51.28,2011-05-09,9,5,2011,11:44:00,Spring,T1704,,310,0.211,0.79,0.422,1.58,,39092,39092082,,
TEL092,BB,BB-10,49.52,-50.53,2011-05-09,9,5,2011,17:09:00,Spring,T1705,,320,0.167,1.737,0.334,3.474,,39092,39092082,,
TEL092,BB,BB-11,49.68,-50.02,2011-05-09,9,5,2011,20:48:00,Spring,T1706,,590,0.152,1.557,0.304,3.114,,39092,39092082,,
TEL092,BB,BB-12,49.85,-49.5,2011-05-10,10,5,2011,0:51:00,Spring,T1707,,1000,0.131,1.788,0.262,3.576,,39092,39092082,,
NED403,S27,S27-01,47.54666667,-52.58666667,2011-05-17,17,5,2011,nan,Spring,T0607,,172,0.068,0.162,0.136,0.324,,12403,12403109,366945,
NED404,S27,S27-01,47.54666667,-52.58666667,2011-05-19,19,5,2011,nan,Spring,T0608,,165,0.098,0.293,0.196,0.586,,12404,12404101,,
TEL092,S27,S27-01,47.54666667,-52.58666667,2011-05-19,19,5,2011,8:50:00,Spring,T0611,,165,0.174,0.718,0.348,1.436,,39092,39092082,,
TEL092,FC,FC-01,47,-52.83,2011-05-20,20,5,2011,23:45:00,Spring,T1708,,100,0.095,0.75,0.19,1.5,,39092,39092082,,
TEL092,FC,FC-02,47,-52.71,2011-05-21,21,5,2011,1:07:00,Spring,T1709,,180,0.123,0.675,0.246,1.35,,39092,39092082,,
TEL092,FC,FC-03,47,-52.58,2011-05-21,21,5,2011,2:35:00,Spring,T1710,,145,0.194,1.114,0.388,2.228,,39092,39092082,,
TEL092,FC,FC-04,47,-52.32,2011-05-21,21,5,2011,4:34:00,Spring,T1711,,114,0.111,0.785,0.222,1.57,,39092,39092082,,
TEL092,FC,FC-05,47,-52.03,2011-05-21,21,5,2011,6:30:00,Spring,T1712,,127,0.095,0.605,0.19,1.21,,39092,39092082,,
TEL092,FC,FC-07,47,-51,2011-05-21,21,5,2011,11:46:00,Spring,T1713,,90,0.204,0.792,0.408,1.584,,39092,39092082,,
TEL092,FC,FC-09,47,-50,2011-05-21,21,5,2011,17:57:00,Spring,T1714,,75,0.072,0.067,0.144,0.134,,39092,39092082,,
TEL092,FC,FC-10,47,-49.12,2011-05-25,25,5,2011,21:02:00,Spring,T1715,,70,0.027,0.021,0.054,0.042,,39092,39092082,,
TEL092,FC,FC-12,47,-48.12,2011-05-25,25,5,2011,15:14:00,Spring,T1716,,125,0.327,0.422,0.654,0.844,,39092,39092082,,
TEL092,FC,FC-14,47,-47.5,2011-05-25,25,5,2011,11:12:00,Spring,T1717,,202,0.119,1.524,0.238,3.048,,39092,39092082,,
TEL092,FC,FC-15,47,-47.25,2011-05-25,25,5,2011,8:59:00,Spring,T1718,,530,0.214,2.621,0.428,5.242,,39092,39092082,,
TEL092,S27,S27-01,47.54666667,-52.58666667,2011-05-27,27,5,2011,8:44:00,Spring,T0612,,165,0.282,0.769,0.564,1.538,,39092,39092082,366955,
NED404,S27,S27-01,47.54666667,-52.58666667,2011-05-31,31,5,2011,7:39:00,Spring,T0609,,165,0.17,0.694,0.34,1.388,,12404,12404101,366965,
NED405,S27,S27-01,47.54666667,-52.58666667,2011-06-01,1,6,2011,23:15:00,,T0613,,166,0.137,0.414,0.274,0.828,,12405,12405106,,
NED405,S27,S27-01,47.54666667,-52.58666667,2011-06-14,14,6,2011,7:30:00,,T0614,,165,0.658,0.106,1.316,0.212,,12405,12405106,366975,
SHA595,S27,S27-01,47.54666667,-52.58666667,2011-06-19,19,6,2011,12:03:00,,T0615,,165,0.134,1.082,0.268,2.164,,,,,
NED405,S27,S27-01,47.54666667,-52.58666667,2011-06-23,23,6,2011,1:00:00,,T0616,,165,0.137,1.107,0.274,2.214,,12405,12405106,,
TEL093,S27,S27-01,47.54666667,-52.58666667,2011-07-09,9,7,2011,0:45:00,Summer,T1745,,165,0.12,0.161,0.24,0.322,,39093,39093053,,
TEL093,FC,FC-01,47,-52.83166667,2011-07-09,9,7,2011,5:20:00,Summer,T1746,,94,0.161,0.255,0.322,0.51,,39093,39093053,364514,
TEL093,FC,FC-03,47.00016667,-52.58183333,2011-07-09,9,7,2011,8:08:00,Summer,T1747,,144,0.098,0.118,0.196,0.236,,39093,39093053,364522,
TEL093,FC,FC-04,47,-52.31783333,2011-07-09,9,7,2011,10:23:00,Summer,T1748,,113,0.174,0.043,0.348,0.086,,39093,39093053,364532,
TEL093,FC,FC-05,47.0015,-52.033,2011-07-09,9,7,2011,12:42:00,Summer,T1749,,127,0.128,0.048,0.256,0.096,,39093,39093053,364541,
TEL093,FC,FC-06,47,-51.48333333,2011-07-09,9,7,2011,16:03:00,Summer,T1750,,90,0.033,0.032,0.066,0.064,,39093,39093053,364550,
TEL093,FC,FC-07,47,-51,2011-07-09,9,7,2011,19:05:00,Summer,T1751,,95,0.068,0.031,0.136,0.062,,39093,39093053,364558,
TEL093,FC,FC-09,47,-50,2011-07-11,11,7,2011,8:05:00,Summer,T1752,,76,0.005,0.016,0.01,0.032,,39093,39093053,364566,
TEL093,FC,FC-10,47,-49.11666667,2011-07-11,11,7,2011,12:25:00,Summer,T1753,,70,0.004,0.005,0.008,0.01,,39093,39093053,364573,
TEL093,FC,FC-12,47,-48.11666667,2011-07-12,12,7,2011,1:12:00,Summer,T1755,,122,0.036,0.024,0.072,0.048,,39093,39093053,364589,
TEL093,FC,FC-14,47,-47.5,2011-07-12,12,7,2011,5:24:00,Summer,T1756,,202,0.035,0.332,0.07,0.664,,39093,39093053,364598,
TEL093,FC,FC-15,47,-47.25,2011-07-12,12,7,2011,7:52:00,Summer,T1757,,540,0.081,2.168,0.162,4.336,,39093,39093053,364608,
TEL093,FC,FC-17,47,-47.01666667,2011-07-12,12,7,2011,12:04:00,Summer,T1758,,1000,0.062,1.404,0.124,2.808,,39093,39093053,364618,
TEL093,FC,FC-18,47,-46.83333333,2011-07-12,12,7,2011,16:45:00,Summer,T1759,,1000,0.086,1.522,0.172,3.044,,39093,39093053,364628,
TEL093,FC,FC-20,47,-46.48333333,2011-07-12,12,7,2011,20:33:00,Summer,T1760,,340,0.067,1.47,0.134,2.94,,39093,39093053,364638,
TEL093,FC,FC-21,47,-46.02,2011-07-12,12,7,2011,23:55:00,Summer,T1761,,290,0.072,2.42,0.144,4.84,,39093,39093053,364648,
TEL093,FC,FC-24,47,-45.21,2011-07-13,13,7,2011,6:07:00,Summer,T1762,,156,0.042,3.141,0.084,6.282,,39093,39093053,364658,
TEL093,FC,FC-26,47,-44.77,2011-07-13,13,7,2011,10:01:00,Summer,T1763,,136,0.083,3.345,0.166,6.69,,39093,39093053,364668,
TEL093,FC,FC-29,47,-44.23,2011-07-13,13,7,2011,14:13:00,Summer,T1764,,255,0.107,2.368,0.214,4.736,,39093,39093053,364678,
TEL093,FC,FC-31,47,-43.83,2011-07-13,13,7,2011,18:15:00,Summer,T1765,,540,0.18,1.601,0.36,3.202,,39093,39093053,364688,
TEL093,FC,FC-33,47,-43.4,2011-07-13,13,7,2011,22:30:00,Summer,T1766,,1000,0.064,0.559,0.128,1.118,,39093,39093053,364698,
TEL093,FC,FC-35,47,-43,2011-07-14,14,7,2011,2:58:00,Summer,T1767,,1000,0.152,2.614,0.304,5.228,,39093,39093053,364708,
TEL093,BB,BB-12,49.85,-49.5,2011-07-15,15,7,2011,16:58:00,Summer,T1768,,1000,0.197,2.863,0.394,5.726,,39093,39093053,364718,
TEL093,BB,BB-11,49.68,-50.02,2011-07-15,15,7,2011,21:34:00,Summer,T1769,,600,0.091,2.024,0.182,4.048,,39093,39093053,364728,
TEL093,BB,BB-10,49.52,-50.53,2011-07-16,16,7,2011,1:43:00,Summer,T1770,,320,0.107,3.54,0.214,7.08,,39093,39093053,364738,
TEL093,BB,BB-08,49.28,-51.28,2011-07-16,16,7,2011,7:01:00,Summer,T1771,,307,0.101,3.05,0.202,6.1,,39093,39093053,364748,
TEL093,BB,BB-06,49.1,-51.83,2011-07-16,16,7,2011,11:54:00,Summer,T1772,,274,0.036,0.433,0.072,0.866,,39093,39093053,364758,
TEL093,BB,BB-04,48.92,-52.4,2011-07-16,16,7,2011,16:06:00,Summer,T1773,,335,0.051,1.728,0.102,3.456,,39093,39093053,364768,
TEL093,BB,BB-03,48.83,-52.65,2011-07-16,16,7,2011,18:35:00,Summer,T1774,,237,0.077,0.446,0.154,0.892,,39093,39093053,364778,
TEL093,BB,BB-01,48.73,-52.97,2011-07-16,16,7,2011,21:25:00,Summer,T1775,,90,0.102,0.256,0.204,0.512,,39093,39093053,364788,
TEL093,SI,SI-02,53.33333333,-55.5,2011-07-18,18,7,2011,5:32:00,Summer,T1776,,123,0.137,2.056,0.274,4.112,,39093,39093053,364796,
TEL093,SI,SI-04,53.53333333,-55.145,2011-07-18,18,7,2011,9:10:00,Summer,T1777,,190,0.15,1.636,0.3,3.272,,39093,39093053,364805,
TEL093,SI,SI-06,53.75666667,-54.77666667,2011-07-18,18,7,2011,13:22:00,Summer,T1778,,146,0.123,1.064,0.246,2.128,,39093,39093053,364815,
TEL093,SI,SI-08,54.08166667,-54.21666667,2011-07-18,18,7,2011,17:31:00,Summer,T1779,,180,0.054,0.755,0.108,1.51,,39093,39093053,364824,
TEL093,SI,SI-09,54.2,-54,2011-07-18,18,7,2011,19:38:00,Summer,T1780,,200,0.168,2.488,0.336,4.976,,39093,39093053,364834,
TEL093,SI,SI-10,54.355,-53.73333333,2011-07-18,18,7,2011,22:11:00,Summer,T1781,,220,0.11,1.269,0.22,2.538,,39093,39093053,364844,
TEL093,SI,SI-12,54.63333333,-53.25,2011-07-19,19,7,2011,3:10:00,Summer,T1782,,648,0.218,1.796,0.436,3.592,,39093,39093053,364854,
TEL093,SI,SI-13,54.78333333,-53,2011-07-19,19,7,2011,7:05:00,Summer,T1783,,1000,0.175,1.914,0.35,3.828,,39093,39093053,364864,
TEL093,BI,BI-09,57.88333333,-58.58333333,2011-07-20,20,7,2011,13:01:00,Summer,T1784,,1000,0.05,1.528,0.1,3.056,,39093,39093053,364874,
TEL093,BI,BI-07,57.64333333,-59.38333333,2011-07-20,20,7,2011,19:53:00,Summer,T1785,,570,0.179,1.615,0.358,3.23,,39093,39093053,364884,
TEL093,BI,BI-05,57.51666667,-59.81666667,2011-07-20,20,7,2011,23:33:00,Summer,T1786,,154,0.203,1.035,0.406,2.07,,39093,39093053,364894,
TEL093,BI,BI-04,57.38,-60.25,2011-07-21,21,7,2011,2:06:00,Summer,T1787,,176,0.134,1.341,0.268,2.682,,39093,39093053,364903,
TEL093,BI,BI-03,57.25,-60.68333333,2011-07-21,21,7,2011,5:36:00,Summer,T1788,,195,0.19,1.635,0.38,3.27,,39093,39093053,364913,
TEL093,BI,BI-02,57.11666667,-61.1,2011-07-21,21,7,2011,8:25:00,Summer,T1789,,130,0.117,2.426,0.234,4.852,,39093,39093053,364922,
TEL093,MB,MB-02,55.25,-58.43666667,2011-07-22,22,7,2011,0:33:00,Summer,T1790,,207,0.109,1.501,0.218,3.002,,39093,39093053,,
TEL093,MB,MB-04,55.37166667,-58.145,2011-07-22,22,7,2011,4:10:00,Summer,T1791,,141,0.133,1.281,0.266,2.562,,39093,39093053,364941,
TEL093,MB,MB-05,55.47833333,-57.90666667,2011-07-22,22,7,2011,6:26:00,Summer,T1792,,110,0.21,2.216,0.42,4.432,,39093,39093053,364951,
TEL093,MB,MB-07,55.67833333,-57.44,2011-07-22,22,7,2011,9:33:00,Summer,T1793,,190,0.052,0.457,0.104,0.914,,39093,39093053,364960,
TEL093,MB,MB-10,55.87166667,-56.98333333,2011-07-22,22,7,2011,14:30:00,Summer,T1794,,1000,0.138,2.868,0.276,5.736,,39093,39093053,364970,
TEL093,S27,S27-01,47.54666667,-52.58666667,2011-07-25,25,7,2011,13:38:00,Summer,T1795,,165,0.155,0.145,0.31,0.29,,39093,39093053,364980,
SHA600,S27,S27-01,47.54666667,-52.58666667,2011-08-16,16,8,2011,nan,Summer,T0651,,165,0.077,0.247,0.154,0.494,,3600,3600001,366995,
NED408,S27,S27-01,47.54666667,-52.58666667,2011-09-23,23,9,2011,21:00:00,,T0678,,165,0.178,0.118,0.356,0.236,,12408,12408005,,
NED408,S27,S27-01,47.54666667,-52.58666667,2011-09-27,27,9,2011,11:00:00,,T0679,,165,0.01,0.028,0.02,0.056,,12408,12408005,366505,
NED409,S27,S27-01,47.54666667,-52.58666667,2011-09-28,28,9,2011,16:00:00,,T0680,,165,0.089,0.159,0.178,0.318,,12409,12409019,,
NED409,S27,S27-01,47.54666667,-52.58666667,2011-10-02,2,10,2011,18:01:00,,T0681,,165,0.209,0.31,0.418,0.62,,12409,12409019,366515,
NED410,S27,S27-01,47.54666667,-52.58666667,2011-10-04,4,10,2011,21:00:00,,T0682,,165,0.19,0.225,0.38,0.45,,12410,12410090,,
TEL094,S27,S27-01,47.54666667,-52.58666667,2011-10-09,9,10,2011,23:58:00,,T0688,,165,0.176,0.285,0.352,0.57,,,,,
NED410,S27,S27-01,47.54666667,-52.58666667,2011-10-18,18,10,2011,7:58:00,,T0683,,165,0.232,0.276,0.464,0.552,,12410,12410090,366525,
NED411,S27,S27-01,47.54666667,-52.58666667,2011-10-20,20,10,2011,1:10:00,,T0684,,165,0.169,0.279,0.338,0.558,,,,,
NED413,S27,S27-01,47.54666667,-52.58666667,2011-11-16,16,11,2011,nan,Fall,T0685,,165,0.08,0.296,0.16,0.592,,12413,12413059,,
HUD111,S27,S27-01,47.54666667,-52.58666667,2011-11-20,20,11,2011,23:42:00,Fall,T1795,,165,0.089,0.108,0.178,0.216,,20111,20111064,364990,
HUD111,SI,SI-02,53.33333333,-55.5,2011-11-22,22,11,2011,15:45:00,Fall,T1796,,125,0.116,0.38,0.232,0.76,,20111,20111064,365000,
HUD111,SI,SI-04,53.53333333,-55.145,2011-11-22,22,11,2011,18:45:00,Fall,T1797,,210,0.109,0.413,0.218,0.826,,20111,20111064,365009,
HUD111,SI,SI-06,53.75666667,-54.77666667,2011-11-22,22,11,2011,22:00:00,Fall,T1798,,150,0.096,0.516,0.192,1.032,,20111,20111064,365019,
HUD111,SI,SI-08,54.08166667,-54.21666667,2011-11-23,23,11,2011,1:45:00,Fall,T1799,,175,0.088,0.453,0.176,0.906,,20111,20111064,365029,
HUD111,SI,SI-09,54.2,-54,2011-11-23,23,11,2011,3:15:00,Fall,T1800,,206,0.099,0.379,0.198,0.758,,20111,20111064,365039,
HUD111,SI,SI-10,54.355,-53.73333333,2011-11-23,23,11,2011,6:20:00,Fall,T1801,,230,0.108,0.233,0.216,0.466,,20111,20111064,365049,
HUD111,SI,SI-12,54.63333333,-53.25,2011-11-23,23,11,2011,9:55:00,Fall,T1802,,700,0.124,2.237,0.248,4.474,,20111,20111064,365059,
HUD111,SI,SI-13,54.78333333,-53,2011-11-23,23,11,2011,12:00:00,Fall,T1803,,1000,0.092,2.46,0.184,4.92,,20111,20111064,365069,
HUD111,BB,BB-14,50.18,-48.47,2011-11-25,25,11,2011,1:00:00,Fall,T1804,,1000,0.202,1.614,0.404,3.228,,20111,20111064,,
HUD111,BB,BB-13,50,-49,2011-11-25,25,11,2011,3:45:00,Fall,T1805,,1000,0.12,1.028,0.24,2.056,,20111,20111064,365089,
HUD111,BB,BB-12,49.85,-49.5,2011-11-25,25,11,2011,9:45:00,Fall,T1806,,1000,0.157,2.015,0.314,4.03,,20111,20111064,365099,
HUD111,BB,BB-11,49.68,-50.02,2011-11-25,25,11,2011,12:40:00,Fall,T1807,,590,0.112,0.782,0.224,1.564,,20111,20111064,365109,
HUD111,BB,BB-10,49.52,-50.53,2011-11-25,25,11,2011,16:45:00,Fall,T1808,,325,0.023,2.88,0.046,5.76,,20111,20111064,365119,
HUD111,BB,BB-08,49.28,-51.28,2011-11-25,25,11,2011,21:30:00,Fall,T1809,,320,0.094,2.449,0.188,4.898,,20111,20111064,365129,
